"ProvRoute","Year","Ponds"
"4326",1988,18.6666666666667
"4326",1989,12.6666666666667
"4326",1990,31.3333333333333
"4326",1991,22.6666666666667
"4326",1992,14.3333333333333
"4326",1993,18.6666666666667
"4326",1994,28
"4326",1995,25
"4326",1996,39.3333333333333
"4326",1997,45.6666666666667
"4326",1998,20.6666666666667
"4326",1999,20.3333333333333
"4326",2000,13.3333333333333
"4326",2001,13.6666666666667
"4326",2002,15.6666666666667
"4326",2003,13.6666666666667
"4326",2004,30.6666666666667
"4326",2005,43
"4326",2006,49
"4326",2007,16
"4326",2008,43.6666666666667
"4326",2009,17.6666666666667
"4326",2010,17
"4326",2011,25.6666666666667
"4326",2012,17.3333333333333
"4326",2013,40.3333333333333
"4326",2014,43.6666666666667
"4326",2015,26
"4326",2016,20.3333333333333
"4326",2017,44.3333333333333
"4326",2018,24
"4326",2019,26
"4326",2022,31.3333333333333
"79004",1969,42.6666666666667
"79004",1970,96.5
"79004",1971,45
"79004",1972,33
"79004",1973,14
"79004",1974,54.3333333333333
"79004",1975,71
"79004",1976,38
"79004",1977,23.6666666666667
"79004",1978,41.6666666666667
"79004",1979,60
"79004",1980,19.3333333333333
"79004",1981,13
"79004",1982,33.3333333333333
"79004",1983,46.3333333333333
"79004",1984,19
"79004",1985,25.3333333333333
"79004",1986,65.6666666666667
"79004",1987,20
"79004",1988,17.3333333333333
"79004",1989,20.3333333333333
"79004",1990,17.3333333333333
"79004",1991,51
"79004",1992,23.6666666666667
"79004",1993,16.3333333333333
"79004",1994,45.3333333333333
"79004",1995,22.6666666666667
"79004",1996,69
"79004",1997,69.6666666666667
"79004",1998,36.6666666666667
"79004",1999,61
"79004",2000,24.3333333333333
"79004",2001,50.3333333333333
"79004",2002,32.6666666666667
"79004",2003,87
"79004",2004,44.6666666666667
"79004",2005,39.3333333333333
"79004",2006,31.6666666666667
"79004",2007,33.3333333333333
"79004",2008,19.6666666666667
"79004",2009,76.3333333333333
"79004",2010,112
"79004",2011,91
"79004",2012,54.6666666666667
"79004",2013,51.6666666666667
"79004",2014,57
"79004",2015,36.6666666666667
"79004",2016,18
"79004",2017,34.3333333333333
"79004",2018,19
"79004",2019,27.6666666666667
"79004",2022,29.6666666666667
"4321",1969,24.6666666666667
"4321",1970,48
"4321",1971,39.6666666666667
"4321",1972,32.6666666666667
"4321",1973,25.3333333333333
"4321",1974,51.6666666666667
"4321",1975,16
"4321",1976,37.3333333333333
"4321",1977,31.3333333333333
"4321",1978,24.3333333333333
"4321",1979,28.6666666666667
"4321",1980,35
"4321",1981,33
"4321",1982,49
"4321",1983,35.3333333333333
"4321",1984,30.6666666666667
"4321",1985,50.6666666666667
"4321",1986,40.3333333333333
"4321",1987,39.3333333333333
"4321",1988,20.3333333333333
"4321",1989,21.6666666666667
"4321",1990,52.5
"4321",1991,60.5
"4321",1992,46
"4321",1993,49.5
"4321",1994,51
"4321",1995,48.5
"4321",1996,52
"4321",1997,34.6666666666667
"4321",1998,30
"4321",1999,23
"4321",2000,41
"4321",2001,26.6666666666667
"4321",2002,35.3333333333333
"4321",2003,42.6666666666667
"4321",2004,17.6666666666667
"4321",2005,65.3333333333333
"4321",2006,46.6666666666667
"4321",2007,58
"4321",2008,33.6666666666667
"4321",2009,26.3333333333333
"4321",2010,26.3333333333333
"4321",2011,39
"4321",2012,28
"4321",2013,43.6666666666667
"4321",2014,56.6666666666667
"4321",2015,36.3333333333333
"4321",2016,27.3333333333333
"4321",2017,38.6666666666667
"4321",2018,38.6666666666667
"4321",2019,34.6666666666667
"4321",2022,29.3333333333333
"79007",1969,15
"79007",1970,20
"79007",1971,13.5
"79007",1972,7
"79007",1973,6
"79007",1974,16
"79007",1975,22.5
"79007",1976,13.5
"79007",1977,7
"79007",1978,11.5
"79007",1979,19
"79007",1980,9.5
"79007",1981,5.5
"79007",1982,13.5
"79007",1983,8
"79007",1984,8
"79007",1985,10.5
"79007",1986,18
"79007",1987,7.5
"79007",1988,2.5
"79007",1989,11
"79007",1990,9
"79007",1991,23
"79007",1992,7
"79007",1993,9
"79007",1994,15.5
"79007",1995,7
"79007",1996,18.5
"79007",1997,22
"79007",1998,9.5
"79007",1999,16.5
"79007",2000,8.5
"79007",2001,10
"79007",2002,15.5
"79007",2003,28.5
"79007",2004,23
"79007",2005,15.5
"79007",2006,16.5
"79007",2007,21.5
"79007",2008,8
"79007",2009,17
"79007",2010,26.5
"79007",2011,25
"79007",2012,21.5
"79007",2013,19.5
"79007",2014,12.5
"79007",2015,13.5
"79007",2016,9
"79007",2017,13
"79007",2018,11.5
"79007",2019,15
"79007",2022,7.5
"4320",1969,28
"4320",1970,36.5
"4320",1971,19
"4320",1972,30.5
"4320",1973,43
"4320",1974,116.5
"4320",1975,19.5
"4320",1976,18
"4320",1977,14
"4320",1978,11.5
"4320",1979,30.5
"4320",1980,26.5
"4320",1981,18.5
"4320",1982,22
"4320",1983,48
"4320",1984,20
"4320",1985,38.5
"4320",1986,50
"4320",1987,17.5
"4320",1988,12
"4320",1989,12.5
"4320",1990,20.5
"4320",1991,16.5
"4320",1992,19.5
"4320",1993,24
"4320",1994,24.5
"4320",1995,20
"4320",1996,18
"4320",1997,36
"4320",1998,9.5
"4320",1999,14.5
"4320",2000,18.5
"4320",2001,6.5
"4320",2002,8.5
"4320",2003,17
"4320",2004,7
"4320",2005,51.5
"4320",2006,52.5
"4320",2007,29
"4320",2008,16
"4320",2009,7
"4320",2010,3.5
"4320",2011,41.5
"4320",2012,12
"4320",2013,33.5
"4320",2014,37
"4320",2015,27.5
"4320",2016,7
"4320",2017,43.5
"4320",2018,30
"4320",2019,23.5
"4320",2022,30.5
"79006",1969,19.1666666666667
"79006",1970,22.5
"79006",1971,12.5
"79006",1972,9.83333333333333
"79006",1973,8.66666666666667
"79006",1974,14.5
"79006",1975,20
"79006",1976,13.5
"79006",1977,13.1666666666667
"79006",1978,14.1666666666667
"79006",1979,18
"79006",1980,7.5
"79006",1981,6.33333333333333
"79006",1982,11.1666666666667
"79006",1983,11.1666666666667
"79006",1984,9.83333333333333
"79006",1985,12.6666666666667
"79006",1986,26.1666666666667
"79006",1987,11.6666666666667
"79006",1988,14.6666666666667
"79006",1989,11.5
"79006",1990,9.83333333333333
"79006",1991,27.8333333333333
"79006",1992,7.33333333333333
"79006",1993,9.16666666666667
"79006",1994,14.1666666666667
"79006",1995,10.3333333333333
"79006",1996,22.8333333333333
"79006",1997,22
"79006",1998,7
"79006",1999,15.3333333333333
"79006",2000,8.16666666666667
"79006",2001,9.83333333333333
"79006",2002,13.8333333333333
"79006",2003,35.5
"79006",2004,22.8333333333333
"79006",2005,14.8333333333333
"79006",2006,19.8333333333333
"79006",2007,16.5
"79006",2008,6.16666666666667
"79006",2009,27.5
"79006",2010,34.6666666666667
"79006",2011,25.5
"79006",2012,22.6666666666667
"79006",2013,18.5
"79006",2014,21
"79006",2015,15
"79006",2016,8.5
"79006",2017,15.5
"79006",2018,14
"79006",2019,13.5
"79006",2022,11.1666666666667
"79001",1969,51.75
"79001",1970,143.75
"79001",1971,112.75
"79001",1972,69
"79001",1973,29
"79001",1974,98.5
"79001",1975,99
"79001",1976,144
"79001",1977,42.25
"79001",1978,74
"79001",1979,136.5
"79001",1980,28.75
"79001",1981,12.75
"79001",1982,50.5
"79001",1983,93.75
"79001",1984,38.5
"79001",1985,55
"79001",1986,92.75
"79001",1987,75.5
"79001",1988,10
"79001",1989,24
"79001",1990,18.25
"79001",1991,29.75
"79001",1992,40.75
"79001",1993,27
"79001",1994,53.25
"79001",1995,78
"79001",1996,125.5
"79001",1997,100.5
"79001",1998,158
"79001",1999,66
"79001",2000,66
"79001",2001,104.5
"79001",2002,0
"79001",2003,61.5
"79001",2004,86.25
"79001",2005,131.25
"79001",2006,101.75
"79001",2007,54
"79001",2008,22
"79001",2009,108
"79001",2010,66
"79001",2011,146.75
"79001",2012,145
"79001",2013,95.75
"79001",2014,126
"79001",2015,103.5
"79001",2016,31.75
"79001",2017,65.5
"79001",2018,39.75
"79001",2019,32
"79001",2022,80
"4322",1969,25
"4322",1970,16
"4322",1971,10
"4322",1972,12.6666666666667
"4322",1973,16.6666666666667
"4322",1974,50.6666666666667
"4322",1975,13.6666666666667
"4322",1976,9
"4322",1977,8
"4322",1978,10.6666666666667
"4322",1979,13.6666666666667
"4322",1980,14.3333333333333
"4322",1981,27.6666666666667
"4322",1982,24.3333333333333
"4322",1983,33
"4322",1984,16.3333333333333
"4322",1985,16.3333333333333
"4322",1986,19.6666666666667
"4322",1987,26.3333333333333
"4322",1988,9
"4322",1989,14.3333333333333
"4322",1990,42
"4322",1991,33.3333333333333
"4322",1992,20.6666666666667
"4322",1993,28.3333333333333
"4322",1994,20.3333333333333
"4322",1995,22
"4322",1996,32
"4322",1997,27.3333333333333
"4322",1998,16.3333333333333
"4322",1999,8.66666666666667
"4322",2000,20.3333333333333
"4322",2001,11.6666666666667
"4322",2002,16.3333333333333
"4322",2003,27
"4322",2004,10.3333333333333
"4322",2005,23.3333333333333
"4322",2006,19
"4322",2007,51
"4322",2008,27.3333333333333
"4322",2009,17
"4322",2010,11.6666666666667
"4322",2011,23
"4322",2012,11.3333333333333
"4322",2013,21.6666666666667
"4322",2014,47.6666666666667
"4322",2015,11.6666666666667
"4322",2016,11.6666666666667
"4322",2017,15.3333333333333
"4322",2018,15.3333333333333
"4322",2019,18.3333333333333
"4322",2022,12.6666666666667
"79003",1969,38.5
"79003",1970,90
"79003",1971,113
"79003",1972,71.5
"79003",1973,10.5
"79003",1974,57
"79003",1975,65.5
"79003",1976,106.5
"79003",1977,27
"79003",1978,81
"79003",1979,106.5
"79003",1980,32.5
"79003",1981,6
"79003",1982,45
"79003",1983,81.5
"79003",1984,14
"79003",1985,48.5
"79003",1986,63.5
"79003",1987,24
"79003",1988,2.5
"79003",1989,6.5
"79003",1990,9
"79003",1991,73
"79003",1992,45.5
"79003",1993,16
"79003",1994,90.5
"79003",1995,28
"79003",1996,127.5
"79003",1997,86
"79003",1998,53
"79003",1999,62.5
"79003",2000,51
"79003",2001,105.5
"79003",2002,0
"79003",2003,46.5
"79003",2004,85
"79003",2005,73
"79003",2006,94.5
"79003",2007,39.5
"79003",2008,24.5
"79003",2009,109.5
"79003",2010,51
"79003",2011,102
"79003",2012,121.5
"79003",2013,73
"79003",2014,107
"79003",2015,95
"79003",2016,31.5
"79003",2017,46.5
"79003",2018,21.5
"79003",2019,19
"79003",2022,49
"45314",1969,NA
"45314",1970,NA
"45314",1971,NA
"45314",1972,NA
"45314",1973,NA
"45314",1974,NA
"45314",1975,NA
"45314",1976,NA
"45314",1977,NA
"45314",1978,NA
"45314",1979,NA
"45314",1980,NA
"45314",1981,NA
"45314",1982,NA
"45314",1983,NA
"45314",1984,NA
"45314",1985,NA
"45314",1986,NA
"45314",1987,NA
"45314",1988,NA
"45314",1989,NA
"45314",1990,NA
"45314",1991,NA
"45314",1992,NA
"45314",1993,NA
"45314",1994,NA
"45314",1995,NA
"45314",1996,NA
"45314",1997,NA
"45314",1998,NA
"45314",1999,NA
"45314",2000,NA
"45314",2001,NA
"45314",2002,NA
"45314",2003,NA
"45314",2004,NA
"45314",2005,NA
"45314",2006,NA
"45314",2007,NA
"45314",2008,NA
"45314",2009,NA
"45314",2010,NA
"45314",2011,NA
"45314",2012,NA
"45314",2013,NA
"45314",2014,NA
"45314",2015,NA
"45314",2016,NA
"45314",2017,NA
"45314",2018,NA
"45314",2019,NA
"45314",2022,NA
"79002",1969,35.75
"79002",1970,96.5
"79002",1971,95.25
"79002",1972,41
"79002",1973,11.75
"79002",1974,62.5
"79002",1975,74.75
"79002",1976,91.5
"79002",1977,27.5
"79002",1978,60.25
"79002",1979,88.25
"79002",1980,32.5
"79002",1981,12
"79002",1982,39.5
"79002",1983,73
"79002",1984,20
"79002",1985,35.5
"79002",1986,42
"79002",1987,42
"79002",1988,6.75
"79002",1989,10.5
"79002",1990,15.25
"79002",1991,50.5
"79002",1992,36.75
"79002",1993,24
"79002",1994,54.25
"79002",1995,46.75
"79002",1996,84.75
"79002",1997,73.25
"79002",1998,47.5
"79002",1999,38.5
"79002",2000,44
"79002",2001,72.75
"79002",2002,0
"79002",2003,46
"79002",2004,50.5
"79002",2005,75.5
"79002",2006,55.5
"79002",2007,41.75
"79002",2008,18.25
"79002",2009,80
"79002",2010,45.75
"79002",2011,95
"79002",2012,85.75
"79002",2013,61.75
"79002",2014,101.75
"79002",2015,63
"79002",2016,23.5
"79002",2017,47.75
"79002",2018,23.75
"79002",2019,30.5
"79002",2022,66.5
"4604",1969,8.8
"4604",1970,7.4
"4604",1971,8.6
"4604",1972,11.2
"4604",1973,9
"4604",1974,14.2
"4604",1975,10.6
"4604",1976,8.8
"4604",1977,7
"4604",1978,10.6
"4604",1979,9.2
"4604",1980,6.6
"4604",1981,9.8
"4604",1982,9.4
"4604",1983,7.4
"4604",1984,5
"4604",1985,6.2
"4604",1986,8.2
"4604",1987,6.6
"4604",1988,10.4
"4604",1989,9.2
"4604",1990,12.4
"4604",1991,10.2
"4604",1992,6.6
"4604",1993,9
"4604",1994,12.2
"4604",1995,16
"4604",1996,13.6
"4604",1997,12.2
"4604",1998,8.8
"4604",1999,6.8
"4604",2000,7.4
"4604",2001,9.6
"4604",2002,12
"4604",2003,21.8
"4604",2004,8.2
"4604",2005,9.8
"4604",2006,21.4
"4604",2007,15.2
"4604",2008,10.4
"4604",2009,14.2
"4604",2010,15.6
"4604",2011,19
"4604",2012,10.2
"4604",2013,10.8
"4604",2014,19.4
"4604",2015,12.4
"4604",2016,10
"4604",2017,11.2
"4604",2018,12.8
"4604",2019,10.6
"4604",2022,9.6
"79021",1969,66
"79021",1970,165.666666666667
"79021",1971,216.333333333333
"79021",1972,124
"79021",1973,70.6666666666667
"79021",1974,205
"79021",1975,111.666666666667
"79021",1976,76.3333333333333
"79021",1977,128.666666666667
"79021",1978,194.666666666667
"79021",1979,116.666666666667
"79021",1980,74.6666666666667
"79021",1981,31
"79021",1982,45.6666666666667
"79021",1983,109.666666666667
"79021",1984,95.3333333333333
"79021",1985,170
"79021",1986,132.666666666667
"79021",1987,79.3333333333333
"79021",1988,46
"79021",1989,12.6666666666667
"79021",1990,103
"79021",1991,116.333333333333
"79021",1992,60.3333333333333
"79021",1993,57.6666666666667
"79021",1994,90.3333333333333
"79021",1995,97.6666666666667
"79021",1996,147.666666666667
"79021",1997,145.666666666667
"79021",1998,156.333333333333
"79021",1999,93.6666666666667
"79021",2000,122.666666666667
"79021",2001,178
"79021",2002,47
"79021",2003,55.3333333333333
"79021",2004,153.333333333333
"79021",2005,306.666666666667
"79021",2006,210.333333333333
"79021",2007,90.6666666666667
"79021",2008,159.666666666667
"79021",2009,216.666666666667
"79021",2010,264.666666666667
"79021",2011,149.333333333333
"79021",2012,231.333333333333
"79021",2013,92
"79021",2014,132.333333333333
"79021",2015,149.666666666667
"79021",2016,127.333333333333
"79021",2017,80.3333333333333
"79021",2018,95.6666666666667
"79021",2019,55.3333333333333
"79021",2022,163
"79020",1969,NA
"79020",1970,NA
"79020",1971,NA
"79020",1972,NA
"79020",1973,NA
"79020",1974,NA
"79020",1975,NA
"79020",1976,NA
"79020",1977,NA
"79020",1978,NA
"79020",1979,NA
"79020",1980,NA
"79020",1981,NA
"79020",1982,NA
"79020",1983,NA
"79020",1984,NA
"79020",1985,NA
"79020",1986,NA
"79020",1987,NA
"79020",1988,NA
"79020",1989,NA
"79020",1990,NA
"79020",1991,NA
"79020",1992,NA
"79020",1993,NA
"79020",1994,NA
"79020",1995,NA
"79020",1996,NA
"79020",1997,NA
"79020",1998,NA
"79020",1999,NA
"79020",2000,NA
"79020",2001,NA
"79020",2002,NA
"79020",2003,NA
"79020",2004,NA
"79020",2005,NA
"79020",2006,NA
"79020",2007,NA
"79020",2008,NA
"79020",2009,NA
"79020",2010,NA
"79020",2011,NA
"79020",2012,NA
"79020",2013,NA
"79020",2014,NA
"79020",2015,NA
"79020",2016,NA
"79020",2017,NA
"79020",2018,NA
"79020",2019,NA
"79020",2022,NA
"79023",1969,38.5
"79023",1970,103.5
"79023",1971,30.5
"79023",1972,12.5
"79023",1973,26.5
"79023",1974,87.6666666666667
"79023",1975,68.6666666666667
"79023",1976,49.6666666666667
"79023",1977,21.6666666666667
"79023",1978,57
"79023",1979,66.6666666666667
"79023",1980,23
"79023",1981,6.33333333333333
"79023",1982,25.3333333333333
"79023",1983,55.3333333333333
"79023",1984,21.6666666666667
"79023",1985,96.6666666666667
"79023",1986,66.6666666666667
"79023",1987,44.6666666666667
"79023",1988,8
"79023",1989,9
"79023",1990,26.3333333333333
"79023",1991,44
"79023",1992,54.6666666666667
"79023",1993,26
"79023",1994,70
"79023",1995,33.6666666666667
"79023",1996,93.6666666666667
"79023",1997,93
"79023",1998,30.6666666666667
"79023",1999,109.666666666667
"79023",2000,21.3333333333333
"79023",2001,28
"79023",2002,8
"79023",2003,47.6666666666667
"79023",2004,52.6666666666667
"79023",2005,58.6666666666667
"79023",2006,122
"79023",2007,74.3333333333333
"79023",2008,20.6666666666667
"79023",2009,65.6666666666667
"79023",2010,100.333333333333
"79023",2011,115.666666666667
"79023",2012,64.3333333333333
"79023",2013,65
"79023",2014,119.333333333333
"79023",2015,110
"79023",2016,51.3333333333333
"79023",2017,43
"79023",2018,49.6666666666667
"79023",2019,16.6666666666667
"79023",2022,41
"79022",1969,70
"79022",1970,236.5
"79022",1971,75.5
"79022",1972,157
"79022",1973,60.5
"79022",1974,171
"79022",1975,105
"79022",1976,41
"79022",1977,23
"79022",1978,26.5
"79022",1979,115
"79022",1980,29.5
"79022",1981,18.5
"79022",1982,39
"79022",1983,86.5
"79022",1984,47.5
"79022",1985,101
"79022",1986,34.5
"79022",1987,26.5
"79022",1988,53.5
"79022",1989,17.5
"79022",1990,21.5
"79022",1991,27.5
"79022",1992,43
"79022",1993,22
"79022",1994,52
"79022",1995,91
"79022",1996,85
"79022",1997,45.5
"79022",1998,34
"79022",1999,28
"79022",2000,15
"79022",2001,17.5
"79022",2002,11.5
"79022",2003,25
"79022",2004,25.5
"79022",2005,33
"79022",2006,88.5
"79022",2007,127
"79022",2008,28.5
"79022",2009,28
"79022",2010,162
"79022",2011,48.5
"79022",2012,31.5
"79022",2013,34.5
"79022",2014,24.5
"79022",2015,17.5
"79022",2016,13.5
"79022",2017,20
"79022",2018,15.5
"79022",2019,9.5
"79022",2022,22
"79017",1969,17.5
"79017",1970,21.25
"79017",1971,21.75
"79017",1972,7.75
"79017",1973,11
"79017",1974,23
"79017",1975,28.75
"79017",1976,20.5
"79017",1977,7.25
"79017",1978,16
"79017",1979,14.25
"79017",1980,7.75
"79017",1981,7
"79017",1982,11.75
"79017",1983,20
"79017",1984,9
"79017",1985,23.75
"79017",1986,11.5
"79017",1987,18.75
"79017",1988,11.75
"79017",1989,9.25
"79017",1990,11.75
"79017",1991,13.25
"79017",1992,8
"79017",1993,11.5
"79017",1994,22.25
"79017",1995,13
"79017",1996,46
"79017",1997,42
"79017",1998,8.5
"79017",1999,20.5
"79017",2000,7.75
"79017",2001,9.25
"79017",2002,5.5
"79017",2003,24.75
"79017",2004,12
"79017",2005,26.75
"79017",2006,15.75
"79017",2007,22
"79017",2008,11
"79017",2009,11
"79017",2010,9
"79017",2011,30.25
"79017",2012,31.75
"79017",2013,29.75
"79017",2014,21
"79017",2015,17.5
"79017",2016,10.75
"79017",2017,17.5
"79017",2018,19
"79017",2019,8
"79017",2022,6.75
"79016",1969,14.3333333333333
"79016",1970,24.3333333333333
"79016",1971,17.3333333333333
"79016",1972,6.66666666666667
"79016",1973,7.33333333333333
"79016",1974,34
"79016",1975,41.6666666666667
"79016",1976,15.3333333333333
"79016",1977,11.3333333333333
"79016",1978,19
"79016",1979,26.6666666666667
"79016",1980,7.66666666666667
"79016",1981,9
"79016",1982,17.3333333333333
"79016",1983,17
"79016",1984,9
"79016",1985,15.3333333333333
"79016",1986,26.6666666666667
"79016",1987,19
"79016",1988,13.6666666666667
"79016",1989,21
"79016",1990,18.3333333333333
"79016",1991,42
"79016",1992,13.6666666666667
"79016",1993,14.6666666666667
"79016",1994,28.6666666666667
"79016",1995,18
"79016",1996,40.3333333333333
"79016",1997,43.3333333333333
"79016",1998,12.3333333333333
"79016",1999,26
"79016",2000,10.3333333333333
"79016",2001,14.6666666666667
"79016",2002,13.3333333333333
"79016",2003,51
"79016",2004,37
"79016",2005,28
"79016",2006,28
"79016",2007,32.6666666666667
"79016",2008,6.66666666666667
"79016",2009,25.3333333333333
"79016",2010,29
"79016",2011,44.3333333333333
"79016",2012,41
"79016",2013,26.6666666666667
"79016",2014,30
"79016",2015,17.3333333333333
"79016",2016,9.66666666666667
"79016",2017,17.3333333333333
"79016",2018,17.6666666666667
"79016",2019,17.6666666666667
"79016",2022,15.3333333333333
"79019",1969,23.3333333333333
"79019",1970,57
"79019",1971,64.3333333333333
"79019",1972,69.6666666666667
"79019",1973,17
"79019",1974,63.6666666666667
"79019",1975,48
"79019",1976,47.3333333333333
"79019",1977,44.3333333333333
"79019",1978,61.6666666666667
"79019",1979,49.6666666666667
"79019",1980,34.3333333333333
"79019",1981,12.3333333333333
"79019",1982,17.6666666666667
"79019",1983,72.6666666666667
"79019",1984,28.3333333333333
"79019",1985,87.6666666666667
"79019",1986,71.3333333333333
"79019",1987,29.6666666666667
"79019",1988,64
"79019",1989,11
"79019",1990,64.3333333333333
"79019",1991,38
"79019",1992,40.3333333333333
"79019",1993,31
"79019",1994,35
"79019",1995,54
"79019",1996,95.6666666666667
"79019",1997,99
"79019",1998,42.6666666666667
"79019",1999,41
"79019",2000,42
"79019",2001,117.333333333333
"79019",2002,21.6666666666667
"79019",2003,20.3333333333333
"79019",2004,55.6666666666667
"79019",2005,79.3333333333333
"79019",2006,116.333333333333
"79019",2007,66
"79019",2008,68.3333333333333
"79019",2009,121
"79019",2010,80.6666666666667
"79019",2011,79.6666666666667
"79019",2012,112
"79019",2013,49.3333333333333
"79019",2014,73
"79019",2015,66.6666666666667
"79019",2016,46.3333333333333
"79019",2017,50
"79019",2018,36.6666666666667
"79019",2019,29.3333333333333
"79019",2022,78
"45103",1969,NA
"45103",1970,NA
"45103",1971,NA
"45103",1972,NA
"45103",1973,NA
"45103",1974,NA
"45103",1975,NA
"45103",1976,NA
"45103",1977,NA
"45103",1978,NA
"45103",1979,NA
"45103",1980,NA
"45103",1981,NA
"45103",1982,NA
"45103",1983,NA
"45103",1984,NA
"45103",1985,NA
"45103",1986,NA
"45103",1987,NA
"45103",1988,NA
"45103",1989,NA
"45103",1990,NA
"45103",1991,NA
"45103",1992,NA
"45103",1993,NA
"45103",1994,NA
"45103",1995,NA
"45103",1996,NA
"45103",1997,NA
"45103",1998,NA
"45103",1999,NA
"45103",2000,NA
"45103",2001,NA
"45103",2002,NA
"45103",2003,NA
"45103",2004,NA
"45103",2005,NA
"45103",2006,NA
"45103",2007,NA
"45103",2008,NA
"45103",2009,NA
"45103",2010,NA
"45103",2011,NA
"45103",2012,NA
"45103",2013,NA
"45103",2014,NA
"45103",2015,NA
"45103",2016,NA
"45103",2017,NA
"45103",2018,NA
"45103",2019,NA
"45103",2022,NA
"79013",1969,25
"79013",1970,57
"79013",1971,32
"79013",1972,20
"79013",1973,11
